hedge_id,projet_id,projet,type_hedge,date,année,trim,mois,p50_adj,p90_adj
306,SPP2,St Patrick Pernois 2,,2024-05-01,2024,Q2-24,5,,
307,SPP2,St Patrick Pernois 2,,2024-05-01,2024,Q2-24,5,,
308,SPP2,St Patrick Pernois 2,PPA,2024-05-01,2024,Q2-24,5,-1067.4245999999998,-1003.23522
309,SPP3,St Patrick Pernois 3,,2024-05-01,2024,Q2-24,5,,
310,SPP3,St Patrick Pernois 3,,2024-05-01,2024,Q2-24,5,,
311,SPP3,St Patrick Pernois 3,PPA,2024-05-01,2024,Q2-24,5,-526.7065799999999,-495.03317999999996
312,AVI2,Avignonet II,,2024-05-01,2024,Q2-24,5,,
313,AVI2,Avignonet II,,2024-05-01,2024,Q2-24,5,,
314,CHL2,Cham Longe II,,2024-05-01,2024,Q2-24,5,,
315,CHL2,Cham Longe II,,2024-05-01,2024,Q2-24,5,,
316,CHL2,Cham Longe II,PPA,2024-05-01,2024,Q2-24,5,-523.74018,-489.3965999999999
317,CHAR,Charmoy,,2024-05-01,2024,Q2-24,5,,
318,CHAR,Charmoy,,2024-05-01,2024,Q2-24,5,,
319,CHAR,Charmoy,PPA,2024-05-01,2024,Q2-24,5,-961.53018,-895.5023399999999
320,LCLE,Les Clérimois,,2024-05-01,2024,Q2-24,5,,
321,LCLE,Les Clérimois,,2024-05-01,2024,Q2-24,5,,
322,LCLE,Les Clérimois,PPA,2024-05-01,2024,Q2-24,5,-655.65276,-607.88994
323,COCL,Coulonges (CL),,2024-05-01,2024,Q2-24,5,,
324,COCL,Coulonges (CL),,2024-05-01,2024,Q2-24,5,,
325,COCL,Coulonges (CL),PPA,2024-05-01,2024,Q2-24,5,-1110.4023,-1021.9759799999999
326,COCP,Coulonges (CP),,2024-05-01,2024,Q2-24,5,,
327,COCP,Coulonges (CP),,2024-05-01,2024,Q2-24,5,,
328,COCP,Coulonges (CP),PPA,2024-05-01,2024,Q2-24,5,-1022.3681999999999,-940.95246
329,CONT,Coulonges (NT),,2024-05-01,2024,Q2-24,5,,
330,CONT,Coulonges (NT),,2024-05-01,2024,Q2-24,5,,
331,CONT,Coulonges (NT),PPA,2024-05-01,2024,Q2-24,5,-1046.3802,-963.0522599999999
332,LGCA,Le Grand Camp,,2024-05-01,2024,Q2-24,5,,
333,LGCA,Le Grand Camp,,2024-05-01,2024,Q2-24,5,,
334,LGCA,Le Grand Camp,PPA,2024-05-01,2024,Q2-24,5,-1068.66024,-991.2359999999999
335,HDC1,Haut de Conge 1,,2024-05-01,2024,Q2-24,5,,
336,HDC1,Haut de Conge 1,,2024-05-01,2024,Q2-24,5,,
337,HDC1,Haut de Conge 1,PPA,2024-05-01,2024,Q2-24,5,-836.5552200000001,-771.94326
338,HDC2,Haut de Conge 2,,2024-05-01,2024,Q2-24,5,,
339,HDC2,Haut de Conge 2,,2024-05-01,2024,Q2-24,5,,
340,HDC2,Haut de Conge 2,PPA,2024-05-01,2024,Q2-24,5,-263.71872,-243.35022
341,HDC3,Haut de Conge 3,,2024-05-01,2024,Q2-24,5,,
342,HDC3,Haut de Conge 3,,2024-05-01,2024,Q2-24,5,,
343,HDC3,Haut de Conge 3,PPA,2024-05-01,2024,Q2-24,5,-842.12316,-777.0811199999999
344,LEPA,Les Eparmonts,,2024-05-01,2024,Q2-24,5,,
345,LEPA,Les Eparmonts,,2024-05-01,2024,Q2-24,5,,
346,SDI1,SdlL1,,2024-05-01,2024,Q2-24,5,,
347,SDI1,SdlL1,,2024-05-01,2024,Q2-24,5,,
348,SDI1,SdlL1,PPA,2024-05-01,2024,Q2-24,5,-1262.3679,-1164.4893599999998
349,SDI2,SdlL2,,2024-05-01,2024,Q2-24,5,,
350,SDI2,SdlL2,,2024-05-01,2024,Q2-24,5,,
351,SDI2,SdlL2,PPA,2024-05-01,2024,Q2-24,5,-641.47728,-591.73992
352,LMDB,Les Moulins de Boulay,,2024-05-01,2024,Q2-24,5,,
353,STAN,Saint André,,2024-05-01,2024,Q2-24,5,,
354,STAN,Saint André,,2024-05-01,2024,Q2-24,5,,
355,BASS,Bassigny,,2024-05-01,2024,Q2-24,5,,
356,BASS,Bassigny,,2024-05-01,2024,Q2-24,5,,
357,PLAN,Plateau de Langres,,2024-05-01,2024,Q2-24,5,,
358,PLAN,Plateau de Langres,,2024-05-01,2024,Q2-24,5,,
359,PLAN,Plateau de Langres,PPA,2024-05-01,2024,Q2-24,5,-815.7589199999999,-758.43534
360,VAA1,Vallée d'Arce 1 (DR),,2024-05-01,2024,Q2-24,5,,
361,VAA1,Vallée d'Arce 1 (DR),,2024-05-01,2024,Q2-24,5,,
362,VAA1,Vallée d'Arce 1 (DR),PPA,2024-05-01,2024,Q2-24,5,-1211.97258,-1119.90282
363,VAA2,Vallée d'Arce 2 (NY),,2024-05-01,2024,Q2-24,5,,
364,VAA2,Vallée d'Arce 2 (NY),,2024-05-01,2024,Q2-24,5,,
365,VAA2,Vallée d'Arce 2 (NY),PPA,2024-05-01,2024,Q2-24,5,-600.7728599999999,-555.1340399999999
366,VAA3,Vallée d'Arce 3 (NU),,2024-05-01,2024,Q2-24,5,,
367,VAA3,Vallée d'Arce 3 (NU),,2024-05-01,2024,Q2-24,5,,
368,VAA3,Vallée d'Arce 3 (NU),PPA,2024-05-01,2024,Q2-24,5,-1175.20206,-1085.9256599999999
369,CHMA,Chasse Marée,,2024-05-01,2024,Q2-24,5,,
370,CHMA,Chasse Marée,,2024-05-01,2024,Q2-24,5,,
371,CHMA,Chasse Marée,PPA,2024-05-01,2024,Q2-24,5,-758.52,-696.6
372,COCO,Coat Conval,,2024-05-01,2024,Q2-24,5,,
373,COCO,Coat Conval,,2024-05-01,2024,Q2-24,5,,
374,FIER,Fierville,,2024-05-01,2024,Q2-24,5,,
375,FIER,Fierville,,2024-05-01,2024,Q2-24,5,,
376,FIER,Fierville,PPA,2024-05-01,2024,Q2-24,5,-727.75506,-672.7503
377,LEAG,Leign ar Gasprenn,,2024-05-01,2024,Q2-24,5,,
378,LEAG,Leign ar Gasprenn,,2024-05-01,2024,Q2-24,5,,
379,PANN,Pannecé (BS),,2024-05-01,2024,Q2-24,5,,
380,PANN,Pannecé (BS),,2024-05-01,2024,Q2-24,5,,
381,PANN,Pannecé (BS),PPA,2024-05-01,2024,Q2-24,5,-899.91072,-826.82154
382,PANV,Pannecé La Vallière,,2024-05-01,2024,Q2-24,5,,
383,PANV,Pannecé La Vallière,,2024-05-01,2024,Q2-24,5,,
384,PANV,Pannecé La Vallière,PPA,2024-05-01,2024,Q2-24,5,-807.3740399999999,-741.80052
385,RON1,Ronchois 1,,2024-05-01,2024,Q2-24,5,,
386,RON1,Ronchois 1,,2024-05-01,2024,Q2-24,5,,
387,RON1,Ronchois 1,PPA,2024-05-01,2024,Q2-24,5,-1067.68266,-991.97316
388,RON2,Ronchois 2,,2024-05-01,2024,Q2-24,5,,
389,RON2,Ronchois 2,,2024-05-01,2024,Q2-24,5,,
390,RON2,Ronchois 2,PPA,2024-05-01,2024,Q2-24,5,-529.24854,-491.7195
391,RON3,Ronchois 3,,2024-05-01,2024,Q2-24,5,,
392,RON3,Ronchois 3,,2024-05-01,2024,Q2-24,5,,
393,RON3,Ronchois 3,PPA,2024-05-01,2024,Q2-24,5,-1035.2898599999999,-961.8773399999999
1,ALBE,Ally Bessadous,PPA,2024-06-01,2024,Q2-24,6,-946.7313,-863.2378
2,ALME,Ally Mercoeur,PPA,2024-06-01,2024,Q2-24,6,-630.4645,-574.863
3,ALMO,Ally Monteil,PPA,2024-06-01,2024,Q2-24,6,-818.8609,-746.6445
4,ALVE,Ally Verseilles,PPA,2024-06-01,2024,Q2-24,6,-991.2896,-903.8665
23,CHEP,Chépy,,2024-06-01,2024,Q2-24,6,,
41,LACI,La Citadelle,,2024-06-01,2024,Q2-24,6,,
296,LACI,La Citadelle,,2024-06-01,2024,Q2-24,6,,
297,LACI,La Citadelle,,2024-06-01,2024,Q2-24,6,,
56,NIBA,Nibas,,2024-06-01,2024,Q2-24,6,,
67,PLOU,Plouguin,,2024-06-01,2024,Q2-24,6,,
300,SPH,St Patrick Hermin,,2024-06-01,2024,Q2-24,6,,
301,SPH,St Patrick Hermin,,2024-06-01,2024,Q2-24,6,,
302,SPH,St Patrick Hermin,PPA,2024-06-01,2024,Q2-24,6,-1121.73192,-1054.2767999999999
303,SPP1,St Patrick Pernois 1,,2024-06-01,2024,Q2-24,6,,
304,SPP1,St Patrick Pernois 1,,2024-06-01,2024,Q2-24,6,,
305,SPP1,St Patrick Pernois 1,PPA,2024-06-01,2024,Q2-24,6,-881.41356,-828.40986
306,SPP2,St Patrick Pernois 2,,2024-06-01,2024,Q2-24,6,,
307,SPP2,St Patrick Pernois 2,,2024-06-01,2024,Q2-24,6,,
308,SPP2,St Patrick Pernois 2,PPA,2024-06-01,2024,Q2-24,6,-904.9904399999999,-850.569
309,SPP3,St Patrick Pernois 3,,2024-06-01,2024,Q2-24,6,,
310,SPP3,St Patrick Pernois 3,,2024-06-01,2024,Q2-24,6,,
311,SPP3,St Patrick Pernois 3,PPA,2024-06-01,2024,Q2-24,6,-446.55558,-419.70204
312,AVI2,Avignonet II,,2024-06-01,2024,Q2-24,6,,
313,AVI2,Avignonet II,,2024-06-01,2024,Q2-24,6,,
314,CHL2,Cham Longe II,,2024-06-01,2024,Q2-24,6,,
315,CHL2,Cham Longe II,,2024-06-01,2024,Q2-24,6,,
316,CHL2,Cham Longe II,PPA,2024-06-01,2024,Q2-24,6,-454.94381999999996,-425.1114
317,CHAR,Charmoy,,2024-06-01,2024,Q2-24,6,,
318,CHAR,Charmoy,,2024-06-01,2024,Q2-24,6,,
319,CHAR,Charmoy,PPA,2024-06-01,2024,Q2-24,6,-745.70466,-694.4974799999999
320,LCLE,Les Clérimois,,2024-06-01,2024,Q2-24,6,,
321,LCLE,Les Clérimois,,2024-06-01,2024,Q2-24,6,,
322,LCLE,Les Clérimois,PPA,2024-06-01,2024,Q2-24,6,-506.76684,-469.85004
323,COCL,Coulonges (CL),,2024-06-01,2024,Q2-24,6,,
324,COCL,Coulonges (CL),,2024-06-01,2024,Q2-24,6,,
325,COCL,Coulonges (CL),PPA,2024-06-01,2024,Q2-24,6,-846.56034,-779.14494
326,COCP,Coulonges (CP),,2024-06-01,2024,Q2-24,6,,
327,COCP,Coulonges (CP),,2024-06-01,2024,Q2-24,6,,
328,COCP,Coulonges (CP),PPA,2024-06-01,2024,Q2-24,6,-779.44398,-717.37338
329,CONT,Coulonges (NT),,2024-06-01,2024,Q2-24,6,,
330,CONT,Coulonges (NT),,2024-06-01,2024,Q2-24,6,,
331,CONT,Coulonges (NT),PPA,2024-06-01,2024,Q2-24,6,-797.7505199999999,-734.2221000000001
332,LGCA,Le Grand Camp,,2024-06-01,2024,Q2-24,6,,
333,LGCA,Le Grand Camp,,2024-06-01,2024,Q2-24,6,,
334,LGCA,Le Grand Camp,PPA,2024-06-01,2024,Q2-24,6,-825.9822599999999,-766.14
335,HDC1,Haut de Conge 1,,2024-06-01,2024,Q2-24,6,,
336,HDC1,Haut de Conge 1,,2024-06-01,2024,Q2-24,6,,
337,HDC1,Haut de Conge 1,PPA,2024-06-01,2024,Q2-24,6,-646.42908,-596.50158
338,HDC2,Haut de Conge 2,,2024-06-01,2024,Q2-24,6,,
339,HDC2,Haut de Conge 2,,2024-06-01,2024,Q2-24,6,,
340,HDC2,Haut de Conge 2,PPA,2024-06-01,2024,Q2-24,6,-203.78261999999998,-188.04335999999998
341,HDC3,Haut de Conge 3,,2024-06-01,2024,Q2-24,6,,
342,HDC3,Haut de Conge 3,,2024-06-01,2024,Q2-24,6,,
343,HDC3,Haut de Conge 3,PPA,2024-06-01,2024,Q2-24,6,-650.7315,-600.47178
344,LEPA,Les Eparmonts,,2024-06-01,2024,Q2-24,6,,
345,LEPA,Les Eparmonts,,2024-06-01,2024,Q2-24,6,,
346,SDI1,SdlL1,,2024-06-01,2024,Q2-24,6,,
347,SDI1,SdlL1,,2024-06-01,2024,Q2-24,6,,
348,SDI1,SdlL1,PPA,2024-06-01,2024,Q2-24,6,-1029.8718,-950.01996
349,SDI2,SdlL2,,2024-06-01,2024,Q2-24,6,,
350,SDI2,SdlL2,,2024-06-01,2024,Q2-24,6,,
351,SDI2,SdlL2,PPA,2024-06-01,2024,Q2-24,6,-523.33344,-482.7564
352,LMDB,Les Moulins de Boulay,,2024-06-01,2024,Q2-24,6,,
353,STAN,Saint André,,2024-06-01,2024,Q2-24,6,,
354,STAN,Saint André,,2024-06-01,2024,Q2-24,6,,
355,BASS,Bassigny,,2024-06-01,2024,Q2-24,6,,
356,BASS,Bassigny,,2024-06-01,2024,Q2-24,6,,
357,PLAN,Plateau de Langres,,2024-06-01,2024,Q2-24,6,,
358,PLAN,Plateau de Langres,,2024-06-01,2024,Q2-24,6,,
359,PLAN,Plateau de Langres,PPA,2024-06-01,2024,Q2-24,6,-672.52554,-625.2669599999999
360,VAA1,Vallée d'Arce 1 (DR),,2024-06-01,2024,Q2-24,6,,
361,VAA1,Vallée d'Arce 1 (DR),,2024-06-01,2024,Q2-24,6,,
362,VAA1,Vallée d'Arce 1 (DR),PPA,2024-06-01,2024,Q2-24,6,-942.25098,-870.67116
363,VAA2,Vallée d'Arce 2 (NY),,2024-06-01,2024,Q2-24,6,,
364,VAA2,Vallée d'Arce 2 (NY),,2024-06-01,2024,Q2-24,6,,
365,VAA2,Vallée d'Arce 2 (NY),PPA,2024-06-01,2024,Q2-24,6,-467.07228,-431.59026
366,VAA3,Vallée d'Arce 3 (NU),,2024-06-01,2024,Q2-24,6,,
367,VAA3,Vallée d'Arce 3 (NU),,2024-06-01,2024,Q2-24,6,,
368,VAA3,Vallée d'Arce 3 (NU),PPA,2024-06-01,2024,Q2-24,6,-913.66368,-844.25556
369,CHMA,Chasse Marée,,2024-06-01,2024,Q2-24,6,,
370,CHMA,Chasse Marée,,2024-06-01,2024,Q2-24,6,,
371,CHMA,Chasse Marée,PPA,2024-06-01,2024,Q2-24,6,-590.352,-542.16
372,COCO,Coat Conval,,2024-06-01,2024,Q2-24,6,,
373,COCO,Coat Conval,,2024-06-01,2024,Q2-24,6,,
374,FIER,Fierville,,2024-06-01,2024,Q2-24,6,,
375,FIER,Fierville,,2024-06-01,2024,Q2-24,6,,
376,FIER,Fierville,PPA,2024-06-01,2024,Q2-24,6,-543.97854,-502.86384
377,LEAG,Leign ar Gasprenn,,2024-06-01,2024,Q2-24,6,,
378,LEAG,Leign ar Gasprenn,,2024-06-01,2024,Q2-24,6,,
379,PANN,Pannecé (BS),,2024-06-01,2024,Q2-24,6,,
380,PANN,Pannecé (BS),,2024-06-01,2024,Q2-24,6,,
381,PANN,Pannecé (BS),PPA,2024-06-01,2024,Q2-24,6,-699.5157,-642.70224
382,PANV,Pannecé La Vallière,,2024-06-01,2024,Q2-24,6,,
383,PANV,Pannecé La Vallière,,2024-06-01,2024,Q2-24,6,,
384,PANV,Pannecé La Vallière,PPA,2024-06-01,2024,Q2-24,6,-627.5853599999999,-576.61392
385,RON1,Ronchois 1,,2024-06-01,2024,Q2-24,6,,
386,RON1,Ronchois 1,,2024-06-01,2024,Q2-24,6,,
387,RON1,Ronchois 1,PPA,2024-06-01,2024,Q2-24,6,-803.05644,-746.11164
388,RON2,Ronchois 2,,2024-06-01,2024,Q2-24,6,,
389,RON2,Ronchois 2,,2024-06-01,2024,Q2-24,6,,
390,RON2,Ronchois 2,PPA,2024-06-01,2024,Q2-24,6,-398.07378,-369.84636
391,RON3,Ronchois 3,,2024-06-01,2024,Q2-24,6,,
392,RON3,Ronchois 3,,2024-06-01,2024,Q2-24,6,,
393,RON3,Ronchois 3,PPA,2024-06-01,2024,Q2-24,6,-778.69218,-723.4750799999999
1,ALBE,Ally Bessadous,PPA,2024-07-01,2024,Q3-24,7,-799.336,-728.8415
2,ALME,Ally Mercoeur,PPA,2024-07-01,2024,Q3-24,7,-532.3084,-485.3634
3,ALMO,Ally Monteil,PPA,2024-07-01,2024,Q3-24,7,-691.3736,-630.4004
4,ALVE,Ally Verseilles,PPA,2024-07-01,2024,Q3-24,7,-836.9571,-763.1447
23,CHEP,Chépy,,2024-07-01,2024,Q3-24,7,,
41,LACI,La Citadelle,,2024-07-01,2024,Q3-24,7,,
296,LACI,La Citadelle,,2024-07-01,2024,Q3-24,7,,
297,LACI,La Citadelle,,2024-07-01,2024,Q3-24,7,,
56,NIBA,Nibas,,2024-07-01,2024,Q3-24,7,,
67,PLOU,Plouguin,,2024-07-01,2024,Q3-24,7,,
300,SPH,St Patrick Hermin,,2024-07-01,2024,Q3-24,7,,
301,SPH,St Patrick Hermin,,2024-07-01,2024,Q3-24,7,,
302,SPH,St Patrick Hermin,PPA,2024-07-01,2024,Q3-24,7,-1144.7418,-1075.90296
303,SPP1,St Patrick Pernois 1,,2024-07-01,2024,Q3-24,7,,
304,SPP1,St Patrick Pernois 1,,2024-07-01,2024,Q3-24,7,,
305,SPP1,St Patrick Pernois 1,PPA,2024-07-01,2024,Q3-24,7,-899.49384,-845.40294
306,SPP2,St Patrick Pernois 2,,2024-07-01,2024,Q3-24,7,,
307,SPP2,St Patrick Pernois 2,,2024-07-01,2024,Q3-24,7,,
308,SPP2,St Patrick Pernois 2,PPA,2024-07-01,2024,Q3-24,7,-923.55432,-868.0165199999999
309,SPP3,St Patrick Pernois 3,,2024-07-01,2024,Q3-24,7,,
310,SPP3,St Patrick Pernois 3,,2024-07-01,2024,Q3-24,7,,
311,SPP3,St Patrick Pernois 3,PPA,2024-07-01,2024,Q3-24,7,-455.71566,-428.31132
312,AVI2,Avignonet II,,2024-07-01,2024,Q3-24,7,,
313,AVI2,Avignonet II,,2024-07-01,2024,Q3-24,7,,
314,CHL2,Cham Longe II,,2024-07-01,2024,Q3-24,7,,
315,CHL2,Cham Longe II,,2024-07-01,2024,Q3-24,7,,
316,CHL2,Cham Longe II,PPA,2024-07-01,2024,Q3-24,7,-456.4233,-426.49392
317,CHAR,Charmoy,,2024-07-01,2024,Q3-24,7,,
318,CHAR,Charmoy,,2024-07-01,2024,Q3-24,7,,
319,CHAR,Charmoy,PPA,2024-07-01,2024,Q3-24,7,-754.0056599999999,-702.2284799999999
320,LCLE,Les Clérimois,,2024-07-01,2024,Q3-24,7,,
321,LCLE,Les Clérimois,,2024-07-01,2024,Q3-24,7,,
322,LCLE,Les Clérimois,PPA,2024-07-01,2024,Q3-24,7,-508.61634,-471.56484
323,COCL,Coulonges (CL),,2024-07-01,2024,Q3-24,7,,
324,COCL,Coulonges (CL),,2024-07-01,2024,Q3-24,7,,
325,COCL,Coulonges (CL),PPA,2024-07-01,2024,Q3-24,7,-788.28852,-725.5135799999999
326,COCP,Coulonges (CP),,2024-07-01,2024,Q3-24,7,,
327,COCP,Coulonges (CP),,2024-07-01,2024,Q3-24,7,,
328,COCP,Coulonges (CP),PPA,2024-07-01,2024,Q3-24,7,-725.79198,-667.99392
329,CONT,Coulonges (NT),,2024-07-01,2024,Q3-24,7,,
330,CONT,Coulonges (NT),,2024-07-01,2024,Q3-24,7,,
331,CONT,Coulonges (NT),PPA,2024-07-01,2024,Q3-24,7,-742.8384,-683.6829
332,LGCA,Le Grand Camp,,2024-07-01,2024,Q3-24,7,,
333,LGCA,Le Grand Camp,,2024-07-01,2024,Q3-24,7,,
334,LGCA,Le Grand Camp,PPA,2024-07-01,2024,Q3-24,7,-820.1346,-760.7159999999999
335,HDC1,Haut de Conge 1,,2024-07-01,2024,Q3-24,7,,
336,HDC1,Haut de Conge 1,,2024-07-01,2024,Q3-24,7,,
337,HDC1,Haut de Conge 1,PPA,2024-07-01,2024,Q3-24,7,-620.67,-572.7321
338,HDC2,Haut de Conge 2,,2024-07-01,2024,Q3-24,7,,
339,HDC2,Haut de Conge 2,,2024-07-01,2024,Q3-24,7,,
340,HDC2,Haut de Conge 2,PPA,2024-07-01,2024,Q3-24,7,-195.66227999999998,-180.55014
341,HDC3,Haut de Conge 3,,2024-07-01,2024,Q3-24,7,,
342,HDC3,Haut de Conge 3,,2024-07-01,2024,Q3-24,7,,
343,HDC3,Haut de Conge 3,PPA,2024-07-01,2024,Q3-24,7,-624.80106,-576.54408
344,LEPA,Les Eparmonts,,2024-07-01,2024,Q3-24,7,,
345,LEPA,Les Eparmonts,,2024-07-01,2024,Q3-24,7,,
346,SDI1,SdlL1,,2024-07-01,2024,Q3-24,7,,
347,SDI1,SdlL1,,2024-07-01,2024,Q3-24,7,,
348,SDI1,SdlL1,PPA,2024-07-01,2024,Q3-24,7,-1010.92764,-932.5446599999999
349,SDI2,SdlL2,,2024-07-01,2024,Q3-24,7,,
350,SDI2,SdlL2,,2024-07-01,2024,Q3-24,7,,
351,SDI2,SdlL2,PPA,2024-07-01,2024,Q3-24,7,-513.70692,-473.87628
352,LMDB,Les Moulins de Boulay,,2024-07-01,2024,Q3-24,7,,
353,STAN,Saint André,,2024-07-01,2024,Q3-24,7,,
354,STAN,Saint André,,2024-07-01,2024,Q3-24,7,,
355,BASS,Bassigny,,2024-07-01,2024,Q3-24,7,,
356,BASS,Bassigny,,2024-07-01,2024,Q3-24,7,,
357,PLAN,Plateau de Langres,,2024-07-01,2024,Q3-24,7,,
358,PLAN,Plateau de Langres,,2024-07-01,2024,Q3-24,7,,
359,PLAN,Plateau de Langres,PPA,2024-07-01,2024,Q3-24,7,-652.3833599999999,-606.54018
360,VAA1,Vallée d'Arce 1 (DR),,2024-07-01,2024,Q3-24,7,,
361,VAA1,Vallée d'Arce 1 (DR),,2024-07-01,2024,Q3-24,7,,
362,VAA1,Vallée d'Arce 1 (DR),PPA,2024-07-01,2024,Q3-24,7,-913.8592199999999,-844.43622
363,VAA2,Vallée d'Arce 2 (NY),,2024-07-01,2024,Q3-24,7,,
364,VAA2,Vallée d'Arce 2 (NY),,2024-07-01,2024,Q3-24,7,,
365,VAA2,Vallée d'Arce 2 (NY),PPA,2024-07-01,2024,Q3-24,7,-452.99856,-418.58567999999997
366,VAA3,Vallée d'Arce 3 (NU),,2024-07-01,2024,Q3-24,7,,
367,VAA3,Vallée d'Arce 3 (NU),,2024-07-01,2024,Q3-24,7,,
368,VAA3,Vallée d'Arce 3 (NU),PPA,2024-07-01,2024,Q3-24,7,-886.13334,-818.81658
369,CHMA,Chasse Marée,,2024-07-01,2024,Q3-24,7,,
370,CHMA,Chasse Marée,,2024-07-01,2024,Q3-24,7,,
371,CHMA,Chasse Marée,PPA,2024-07-01,2024,Q3-24,7,-610.3439999999999,-560.52
372,COCO,Coat Conval,,2024-07-01,2024,Q3-24,7,,
373,COCO,Coat Conval,,2024-07-01,2024,Q3-24,7,,
374,FIER,Fierville,,2024-07-01,2024,Q3-24,7,,
375,FIER,Fierville,,2024-07-01,2024,Q3-24,7,,
376,FIER,Fierville,PPA,2024-07-01,2024,Q3-24,7,-553.42986,-511.60085999999995
377,LEAG,Leign ar Gasprenn,,2024-07-01,2024,Q3-24,7,,
378,LEAG,Leign ar Gasprenn,,2024-07-01,2024,Q3-24,7,,
379,PANN,Pannecé (BS),,2024-07-01,2024,Q3-24,7,,
380,PANN,Pannecé (BS),,2024-07-01,2024,Q3-24,7,,
381,PANN,Pannecé (BS),PPA,2024-07-01,2024,Q3-24,7,-663.41964,-609.53784
382,PANV,Pannecé La Vallière,,2024-07-01,2024,Q3-24,7,,
383,PANV,Pannecé La Vallière,,2024-07-01,2024,Q3-24,7,,
384,PANV,Pannecé La Vallière,PPA,2024-07-01,2024,Q3-24,7,-595.20102,-546.8598599999999
385,RON1,Ronchois 1,,2024-07-01,2024,Q3-24,7,,
386,RON1,Ronchois 1,,2024-07-01,2024,Q3-24,7,,
387,RON1,Ronchois 1,PPA,2024-07-01,2024,Q3-24,7,-786.23046,-730.4788199999999
388,RON2,Ronchois 2,,2024-07-01,2024,Q3-24,7,,
389,RON2,Ronchois 2,,2024-07-01,2024,Q3-24,7,,
390,RON2,Ronchois 2,PPA,2024-07-01,2024,Q3-24,7,-389.73318,-362.09718000000004
391,RON3,Ronchois 3,,2024-07-01,2024,Q3-24,7,,
392,RON3,Ronchois 3,,2024-07-01,2024,Q3-24,7,,
393,RON3,Ronchois 3,PPA,2024-07-01,2024,Q3-24,7,-762.3767399999999,-708.3165599999999
1,ALBE,Ally Bessadous,PPA,2024-08-01,2024,Q3-24,8,-729.4177,-665.0894
2,ALME,Ally Mercoeur,PPA,2024-08-01,2024,Q3-24,8,-485.7471,-442.9084
3,ALMO,Ally Monteil,PPA,2024-08-01,2024,Q3-24,8,-630.8988,-575.259
4,ALVE,Ally Verseilles,PPA,2024-08-01,2024,Q3-24,8,-763.7481,-696.3921
23,CHEP,Chépy,,2024-08-01,2024,Q3-24,8,,
41,LACI,La Citadelle,,2024-08-01,2024,Q3-24,8,,
296,LACI,La Citadelle,,2024-08-01,2024,Q3-24,8,,
297,LACI,La Citadelle,,2024-08-01,2024,Q3-24,8,,
56,NIBA,Nibas,,2024-08-01,2024,Q3-24,8,,
67,PLOU,Plouguin,,2024-08-01,2024,Q3-24,8,,
300,SPH,St Patrick Hermin,,2024-08-01,2024,Q3-24,8,,
301,SPH,St Patrick Hermin,,2024-08-01,2024,Q3-24,8,,
302,SPH,St Patrick Hermin,PPA,2024-08-01,2024,Q3-24,8,-1137.07188,-1068.69426
303,SPP1,St Patrick Pernois 1,,2024-08-01,2024,Q3-24,8,,
304,SPP1,St Patrick Pernois 1,,2024-08-01,2024,Q3-24,8,,
305,SPP1,St Patrick Pernois 1,PPA,2024-08-01,2024,Q3-24,8,-893.4670799999999,-839.73858
306,SPP2,St Patrick Pernois 2,,2024-08-01,2024,Q3-24,8,,
307,SPP2,St Patrick Pernois 2,,2024-08-01,2024,Q3-24,8,,
308,SPP2,St Patrick Pernois 2,PPA,2024-08-01,2024,Q3-24,8,-917.3663399999999,-862.20066
309,SPP3,St Patrick Pernois 3,,2024-08-01,2024,Q3-24,8,,
310,SPP3,St Patrick Pernois 3,,2024-08-01,2024,Q3-24,8,,
311,SPP3,St Patrick Pernois 3,PPA,2024-08-01,2024,Q3-24,8,-452.66231999999997,-425.44152
312,AVI2,Avignonet II,,2024-08-01,2024,Q3-24,8,,
313,AVI2,Avignonet II,,2024-08-01,2024,Q3-24,8,,
314,CHL2,Cham Longe II,,2024-08-01,2024,Q3-24,8,,
315,CHL2,Cham Longe II,,2024-08-01,2024,Q3-24,8,,
316,CHL2,Cham Longe II,PPA,2024-08-01,2024,Q3-24,8,-401.68212,-375.3423
317,CHAR,Charmoy,,2024-08-01,2024,Q3-24,8,,
318,CHAR,Charmoy,,2024-08-01,2024,Q3-24,8,,
319,CHAR,Charmoy,PPA,2024-08-01,2024,Q3-24,8,-700.0492800000001,-651.97722
320,LCLE,Les Clérimois,,2024-08-01,2024,Q3-24,8,,
321,LCLE,Les Clérimois,,2024-08-01,2024,Q3-24,8,,
322,LCLE,Les Clérimois,PPA,2024-08-01,2024,Q3-24,8,-469.7766,-435.55445999999995
323,COCL,Coulonges (CL),,2024-08-01,2024,Q3-24,8,,
324,COCL,Coulonges (CL),,2024-08-01,2024,Q3-24,8,,
325,COCL,Coulonges (CL),PPA,2024-08-01,2024,Q3-24,8,-718.6860599999999,-661.45386
326,COCP,Coulonges (CP),,2024-08-01,2024,Q3-24,8,,
327,COCP,Coulonges (CP),,2024-08-01,2024,Q3-24,8,,
328,COCP,Coulonges (CP),PPA,2024-08-01,2024,Q3-24,8,-661.7076599999999,-609.01296
329,CONT,Coulonges (NT),,2024-08-01,2024,Q3-24,8,,
330,CONT,Coulonges (NT),,2024-08-01,2024,Q3-24,8,,
331,CONT,Coulonges (NT),PPA,2024-08-01,2024,Q3-24,8,-677.24898,-623.3166600000001
