asset_id,projet_id,projet,date,année,trim,mois,p50_adj,p90_adj
196,NGE12,Prospection NGE 12 (PV),2025-03-01,2025,Q1-25,3,,
198,NGE14,Prospection NGE 14 (PV),2025-03-01,2025,Q1-25,3,,
199,NGE15,Prospection NGE 15 (PV),2025-03-01,2025,Q1-25,3,,
200,NGE16,Prospection NGE 16 (PV),2025-03-01,2025,Q1-25,3,,
201,NGE17,Prospection NGE 17 (PV),2025-03-01,2025,Q1-25,3,,
203,NGE2,Prospection NGE 2 (PV),2025-03-01,2025,Q1-25,3,,
204,NGE22,Prospection NGE 22 (PV),2025-03-01,2025,Q1-25,3,,
205,NGE23,Prospection NGE 23 (PV),2025-03-01,2025,Q1-25,3,,
206,NGE4,Prospection NGE 4 (PV),2025-03-01,2025,Q1-25,3,,
210,GO06,Prospection PV 2022 (Igoville Commune),2025-03-01,2025,Q1-25,3,,
211,AURA40,Prospection PV MC - 2,2025-03-01,2025,Q1-25,3,,
214,AURA45,Prospection PV MC - 4,2025-03-01,2025,Q1-25,3,,
216,AURA47,Agri-PV AURA -1,2025-03-01,2025,Q1-25,3,,
217,AURA48,Agri-PV AURA -2,2025-03-01,2025,Q1-25,3,,
220,GO12,Prospection PV GO 2022 - 3 - ,2025-03-01,2025,Q1-25,3,,
221,BFC03,Gurgy (Nouzeau),2025-03-01,2025,Q1-25,3,,
222,BFC04,Rosoy (Plaine de Nange),2025-03-01,2025,Q1-25,3,2533.874238,2196.0243396
223,BFC05,Villemanoche CEMEX (La Herse),2025-03-01,2025,Q1-25,3,,
225,GO30,Prospection PV Ouest - 1 -,2025-03-01,2025,Q1-25,3,,
226,GO34,Prospection PV Ouest - 2 -,2025-03-01,2025,Q1-25,3,,
227,GO35,Prospection PV Ouest - 3 -,2025-03-01,2025,Q1-25,3,,
228,GO36,Prospection PV Ouest - 4 -,2025-03-01,2025,Q1-25,3,,
229,GO37,Prospection PV Ouest - 5 -,2025-03-01,2025,Q1-25,3,,
230,GO38,Prospection PV Ouest - 6 -,2025-03-01,2025,Q1-25,3,,
231,S01,Prospection S 1,2025-03-01,2025,Q1-25,3,,
232,S02,Prospection S 2,2025-03-01,2025,Q1-25,3,,
233,S03,Prospection S 3,2025-03-01,2025,Q1-25,3,,
234,S04,Prospection S 4,2025-03-01,2025,Q1-25,3,,
235,S05,Prospection S 5,2025-03-01,2025,Q1-25,3,,
236,S20,Prospection S20,2025-03-01,2025,Q1-25,3,,
237,S21,Prospection S21,2025-03-01,2025,Q1-25,3,,
238,S22,Prospection S22,2025-03-01,2025,Q1-25,3,,
239,S23,Prospection S23,2025-03-01,2025,Q1-25,3,,
240,S24,Prospection S24,2025-03-01,2025,Q1-25,3,,
241,S25,Prospection S25,2025-03-01,2025,Q1-25,3,,
242,S26,Prospection S26,2025-03-01,2025,Q1-25,3,,
243,S27,Prospection S27,2025-03-01,2025,Q1-25,3,,
244,S06,Prospection S6,2025-03-01,2025,Q1-25,3,,
245,S07,Prospection S7,2025-03-01,2025,Q1-25,3,,
246,S08,Prospection S8,2025-03-01,2025,Q1-25,3,,
247,S19,Prospection S-O 11,2025-03-01,2025,Q1-25,3,,
248,S16,Prospection S-O 7 (PV),2025-03-01,2025,Q1-25,3,,
249,S17,Prospection S-O 8 (PV),2025-03-01,2025,Q1-25,3,,
250,S10,Prospection S-O 9 (PV),2025-03-01,2025,Q1-25,3,,
251,B4,Jean-Grégoire / folles,2025-03-01,2025,Q1-25,3,,
252,B11,Prospection solaire Bdx 9,2025-03-01,2025,Q1-25,3,,
253,B7,Prospection Solaire MPL,2025-03-01,2025,Q1-25,3,,
254,B2,prospection solaire Nantes,2025-03-01,2025,Q1-25,3,,
255,B10,Prospection solaire Nantes 2,2025-03-01,2025,Q1-25,3,,
256,SE18,Prospection sud-est 10 (PV),2025-03-01,2025,Q1-25,3,,
257,SE08,Prospection sud-est 3 (PV),2025-03-01,2025,Q1-25,3,,
258,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,2025-03-01,2025,Q1-25,3,,
259,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,2025-03-01,2025,Q1-25,3,,
261,GO09,Prospection TL PV 2022,2025-03-01,2025,Q1-25,3,,
265,BFC07,Prospection PV BFC - 3,2025-03-01,2025,Q1-25,3,,
269,BFC08,Prospection PV BFC - 1,2025-03-01,2025,Q1-25,3,,
270,BFC09,Prospection PV BFC - 2,2025-03-01,2025,Q1-25,3,,
273,BFC10,Prospection PV BFC - 4,2025-03-01,2025,Q1-25,3,,
275,SE04,La Motte (PV) ,2025-03-01,2025,Q1-25,3,832.5586781999999,721.55085444
276,BFC11,Prospection PV BFC - 5,2025-03-01,2025,Q1-25,3,,
278,BFC13,Prospection PV BFC - 3,2025-03-01,2025,Q1-25,3,,
284,SO13,Chauvigny,2025-03-01,2025,Q1-25,3,,
285,SO09,St Christoly de Blaye,2025-03-01,2025,Q1-25,3,579.1712544,501.94842048000004
287,SO21,Task solaire SO 1,2025-03-01,2025,Q1-25,3,,
288,SO22,Task solaire SO 2,2025-03-01,2025,Q1-25,3,,
291,BFC15,Prospection PV BFC - 6,2025-03-01,2025,Q1-25,3,,
97,APV1,Agri-PV 1,2025-04-01,2025,Q2-25,4,,
98,APV2,Agri-PV 2,2025-04-01,2025,Q2-25,4,,
99,APV3,Agri-PV 3,2025-04-01,2025,Q2-25,4,,
100,APV4,Agri-PV 4,2025-04-01,2025,Q2-25,4,,
101,APV5,Agri-PV 5,2025-04-01,2025,Q2-25,4,,
102,APV6,Agri-PV 6,2025-04-01,2025,Q2-25,4,,
103,APV7,Agri-PV 7,2025-04-01,2025,Q2-25,4,,
104,APV8,Agri-PV 8,2025-04-01,2025,Q2-25,4,,
105,APV9,Agri-PV 9,2025-04-01,2025,Q2-25,4,,
109,AMI01,AO/AMI 2022-1,2025-04-01,2025,Q2-25,4,,
110,AMI02,AO/AMI 2022-2,2025-04-01,2025,Q2-25,4,,
111,AMI03,AO/AMI 2022-3,2025-04-01,2025,Q2-25,4,,
112,SE14,Argilliers,2025-04-01,2025,Q2-25,4,,
113,S14,Avignonet Barbette,2025-04-01,2025,Q2-25,4,,
119,S13,Bram,2025-04-01,2025,Q2-25,4,,
123,AURA05,Prospection PV AURA - 5,2025-04-01,2025,Q2-25,4,,
124,S09,Extension Avignonet,2025-04-01,2025,Q2-25,4,1510.4155374000002,1309.02679908
128,S15,Crayssac,2025-04-01,2025,Q2-25,4,,
131,SE12,Estézargues (PV),2025-04-01,2025,Q2-25,4,,
137,AURA13,Prospection PV MC - 3,2025-04-01,2025,Q2-25,4,,
143,AURA14,Coucouron (Laoune),2025-04-01,2025,Q2-25,4,980.78931,850.0174020000001
146,SE09,Heintz (PV),2025-04-01,2025,Q2-25,4,,
148,GO32,Igoville Lafarge,2025-04-01,2025,Q2-25,4,,
149,B3,baurèch,2025-04-01,2025,Q2-25,4,,
155,SE07,Mazagran,2025-04-01,2025,Q2-25,4,10396.366686,9010.1844612
156,S12,Mas Saintes-Puelles,2025-04-01,2025,Q2-25,4,,
157,SE11,Cruis,2025-04-01,2025,Q2-25,4,1613.9432978999998,1398.75085818
160,S11,Miremont,2025-04-01,2025,Q2-25,4,,
168,SE19,Pézènes-les-Mines,2025-04-01,2025,Q2-25,4,2039.328,1767.4176
169,B6,Plaisance,2025-04-01,2025,Q2-25,4,,
175,SO18,Chantillac,2025-04-01,2025,Q2-25,4,,
176,SO19,Prospection AK 2,2025-04-01,2025,Q2-25,4,,
177,SO20,Prospection AK 3,2025-04-01,2025,Q2-25,4,,
178,SO28,Prospection AK 4,2025-04-01,2025,Q2-25,4,,
179,SO29,Prospection AK 5,2025-04-01,2025,Q2-25,4,,
185,AURA29,Prospection PV MC - 1,2025-04-01,2025,Q2-25,4,,
188,AURA31,Orléat,2025-04-01,2025,Q2-25,4,,
192,AURA38,Montilly,2025-04-01,2025,Q2-25,4,,
193,AURA39,Prospection PV AURA - 6,2025-04-01,2025,Q2-25,4,,
196,NGE12,Prospection NGE 12 (PV),2025-04-01,2025,Q2-25,4,,
198,NGE14,Prospection NGE 14 (PV),2025-04-01,2025,Q2-25,4,,
199,NGE15,Prospection NGE 15 (PV),2025-04-01,2025,Q2-25,4,,
200,NGE16,Prospection NGE 16 (PV),2025-04-01,2025,Q2-25,4,,
201,NGE17,Prospection NGE 17 (PV),2025-04-01,2025,Q2-25,4,,
203,NGE2,Prospection NGE 2 (PV),2025-04-01,2025,Q2-25,4,,
204,NGE22,Prospection NGE 22 (PV),2025-04-01,2025,Q2-25,4,,
205,NGE23,Prospection NGE 23 (PV),2025-04-01,2025,Q2-25,4,,
206,NGE4,Prospection NGE 4 (PV),2025-04-01,2025,Q2-25,4,,
210,GO06,Prospection PV 2022 (Igoville Commune),2025-04-01,2025,Q2-25,4,,
211,AURA40,Prospection PV MC - 2,2025-04-01,2025,Q2-25,4,,
214,AURA45,Prospection PV MC - 4,2025-04-01,2025,Q2-25,4,,
216,AURA47,Agri-PV AURA -1,2025-04-01,2025,Q2-25,4,,
217,AURA48,Agri-PV AURA -2,2025-04-01,2025,Q2-25,4,,
220,GO12,Prospection PV GO 2022 - 3 - ,2025-04-01,2025,Q2-25,4,,
221,BFC03,Gurgy (Nouzeau),2025-04-01,2025,Q2-25,4,,
222,BFC04,Rosoy (Plaine de Nange),2025-04-01,2025,Q2-25,4,2746.210068,2380.0487256
223,BFC05,Villemanoche CEMEX (La Herse),2025-04-01,2025,Q2-25,4,2353.894344,2040.0417648000002
225,GO30,Prospection PV Ouest - 1 -,2025-04-01,2025,Q2-25,4,,
226,GO34,Prospection PV Ouest - 2 -,2025-04-01,2025,Q2-25,4,,
227,GO35,Prospection PV Ouest - 3 -,2025-04-01,2025,Q2-25,4,,
228,GO36,Prospection PV Ouest - 4 -,2025-04-01,2025,Q2-25,4,,
229,GO37,Prospection PV Ouest - 5 -,2025-04-01,2025,Q2-25,4,,
230,GO38,Prospection PV Ouest - 6 -,2025-04-01,2025,Q2-25,4,,
231,S01,Prospection S 1,2025-04-01,2025,Q2-25,4,,
232,S02,Prospection S 2,2025-04-01,2025,Q2-25,4,,
233,S03,Prospection S 3,2025-04-01,2025,Q2-25,4,,
234,S04,Prospection S 4,2025-04-01,2025,Q2-25,4,,
235,S05,Prospection S 5,2025-04-01,2025,Q2-25,4,,
236,S20,Prospection S20,2025-04-01,2025,Q2-25,4,,
237,S21,Prospection S21,2025-04-01,2025,Q2-25,4,,
238,S22,Prospection S22,2025-04-01,2025,Q2-25,4,,
239,S23,Prospection S23,2025-04-01,2025,Q2-25,4,,
240,S24,Prospection S24,2025-04-01,2025,Q2-25,4,,
241,S25,Prospection S25,2025-04-01,2025,Q2-25,4,,
242,S26,Prospection S26,2025-04-01,2025,Q2-25,4,,
243,S27,Prospection S27,2025-04-01,2025,Q2-25,4,,
244,S06,Prospection S6,2025-04-01,2025,Q2-25,4,,
245,S07,Prospection S7,2025-04-01,2025,Q2-25,4,,
246,S08,Prospection S8,2025-04-01,2025,Q2-25,4,,
247,S19,Prospection S-O 11,2025-04-01,2025,Q2-25,4,,
248,S16,Prospection S-O 7 (PV),2025-04-01,2025,Q2-25,4,,
249,S17,Prospection S-O 8 (PV),2025-04-01,2025,Q2-25,4,,
250,S10,Prospection S-O 9 (PV),2025-04-01,2025,Q2-25,4,,
251,B4,Jean-Grégoire / folles,2025-04-01,2025,Q2-25,4,,
252,B11,Prospection solaire Bdx 9,2025-04-01,2025,Q2-25,4,,
253,B7,Prospection Solaire MPL,2025-04-01,2025,Q2-25,4,,
254,B2,prospection solaire Nantes,2025-04-01,2025,Q2-25,4,,
255,B10,Prospection solaire Nantes 2,2025-04-01,2025,Q2-25,4,,
256,SE18,Prospection sud-est 10 (PV),2025-04-01,2025,Q2-25,4,,
257,SE08,Prospection sud-est 3 (PV),2025-04-01,2025,Q2-25,4,,
258,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,2025-04-01,2025,Q2-25,4,,
259,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,2025-04-01,2025,Q2-25,4,,
261,GO09,Prospection TL PV 2022,2025-04-01,2025,Q2-25,4,,
265,BFC07,Prospection PV BFC - 3,2025-04-01,2025,Q2-25,4,,
269,BFC08,Prospection PV BFC - 1,2025-04-01,2025,Q2-25,4,,
270,BFC09,Prospection PV BFC - 2,2025-04-01,2025,Q2-25,4,,
273,BFC10,Prospection PV BFC - 4,2025-04-01,2025,Q2-25,4,,
275,SE04,La Motte (PV) ,2025-04-01,2025,Q2-25,4,902.3261652,782.0160098399999
276,BFC11,Prospection PV BFC - 5,2025-04-01,2025,Q2-25,4,,
278,BFC13,Prospection PV BFC - 3,2025-04-01,2025,Q2-25,4,,
284,SO13,Chauvigny,2025-04-01,2025,Q2-25,4,,
285,SO09,St Christoly de Blaye,2025-04-01,2025,Q2-25,4,627.7051584,544.0111372800001
287,SO21,Task solaire SO 1,2025-04-01,2025,Q2-25,4,,
288,SO22,Task solaire SO 2,2025-04-01,2025,Q2-25,4,,
291,BFC15,Prospection PV BFC - 6,2025-04-01,2025,Q2-25,4,,
97,APV1,Agri-PV 1,2025-05-01,2025,Q2-25,5,,
98,APV2,Agri-PV 2,2025-05-01,2025,Q2-25,5,,
99,APV3,Agri-PV 3,2025-05-01,2025,Q2-25,5,,
100,APV4,Agri-PV 4,2025-05-01,2025,Q2-25,5,,
101,APV5,Agri-PV 5,2025-05-01,2025,Q2-25,5,,
102,APV6,Agri-PV 6,2025-05-01,2025,Q2-25,5,,
103,APV7,Agri-PV 7,2025-05-01,2025,Q2-25,5,,
104,APV8,Agri-PV 8,2025-05-01,2025,Q2-25,5,,
105,APV9,Agri-PV 9,2025-05-01,2025,Q2-25,5,,
109,AMI01,AO/AMI 2022-1,2025-05-01,2025,Q2-25,5,,
110,AMI02,AO/AMI 2022-2,2025-05-01,2025,Q2-25,5,,
111,AMI03,AO/AMI 2022-3,2025-05-01,2025,Q2-25,5,,
112,SE14,Argilliers,2025-05-01,2025,Q2-25,5,,
113,S14,Avignonet Barbette,2025-05-01,2025,Q2-25,5,893.0238335999999,773.95398912
119,S13,Bram,2025-05-01,2025,Q2-25,5,,
123,AURA05,Prospection PV AURA - 5,2025-05-01,2025,Q2-25,5,,
124,S09,Extension Avignonet,2025-05-01,2025,Q2-25,5,1719.07087968,1489.8614290560001
128,S15,Crayssac,2025-05-01,2025,Q2-25,5,,
131,SE12,Estézargues (PV),2025-05-01,2025,Q2-25,5,,
137,AURA13,Prospection PV MC - 3,2025-05-01,2025,Q2-25,5,,
143,AURA14,Coucouron (Laoune),2025-05-01,2025,Q2-25,5,1116.279792,967.4424864
146,SE09,Heintz (PV),2025-05-01,2025,Q2-25,5,,
148,GO32,Igoville Lafarge,2025-05-01,2025,Q2-25,5,,
149,B3,baurèch,2025-05-01,2025,Q2-25,5,,
155,SE07,Mazagran,2025-05-01,2025,Q2-25,5,11832.565795199998,10254.89035584
156,S12,Mas Saintes-Puelles,2025-05-01,2025,Q2-25,5,,
157,SE11,Cruis,2025-05-01,2025,Q2-25,5,1836.9004132799996,1591.980358176
160,S11,Miremont,2025-05-01,2025,Q2-25,5,,
168,SE19,Pézènes-les-Mines,2025-05-01,2025,Q2-25,5,2321.0496,2011.57632
169,B6,Plaisance,2025-05-01,2025,Q2-25,5,,
175,SO18,Chantillac,2025-05-01,2025,Q2-25,5,,
176,SO19,Prospection AK 2,2025-05-01,2025,Q2-25,5,,
177,SO20,Prospection AK 3,2025-05-01,2025,Q2-25,5,,
178,SO28,Prospection AK 4,2025-05-01,2025,Q2-25,5,,
179,SO29,Prospection AK 5,2025-05-01,2025,Q2-25,5,,
185,AURA29,Prospection PV MC - 1,2025-05-01,2025,Q2-25,5,,
188,AURA31,Orléat,2025-05-01,2025,Q2-25,5,,
192,AURA38,Montilly,2025-05-01,2025,Q2-25,5,,
193,AURA39,Prospection PV AURA - 6,2025-05-01,2025,Q2-25,5,,
196,NGE12,Prospection NGE 12 (PV),2025-05-01,2025,Q2-25,5,,
198,NGE14,Prospection NGE 14 (PV),2025-05-01,2025,Q2-25,5,,
199,NGE15,Prospection NGE 15 (PV),2025-05-01,2025,Q2-25,5,,
200,NGE16,Prospection NGE 16 (PV),2025-05-01,2025,Q2-25,5,,
201,NGE17,Prospection NGE 17 (PV),2025-05-01,2025,Q2-25,5,,
203,NGE2,Prospection NGE 2 (PV),2025-05-01,2025,Q2-25,5,,
204,NGE22,Prospection NGE 22 (PV),2025-05-01,2025,Q2-25,5,,
205,NGE23,Prospection NGE 23 (PV),2025-05-01,2025,Q2-25,5,,
206,NGE4,Prospection NGE 4 (PV),2025-05-01,2025,Q2-25,5,,
210,GO06,Prospection PV 2022 (Igoville Commune),2025-05-01,2025,Q2-25,5,,
211,AURA40,Prospection PV MC - 2,2025-05-01,2025,Q2-25,5,,
214,AURA45,Prospection PV MC - 4,2025-05-01,2025,Q2-25,5,,
216,AURA47,Agri-PV AURA -1,2025-05-01,2025,Q2-25,5,,
217,AURA48,Agri-PV AURA -2,2025-05-01,2025,Q2-25,5,,
220,GO12,Prospection PV GO 2022 - 3 - ,2025-05-01,2025,Q2-25,5,,
221,BFC03,Gurgy (Nouzeau),2025-05-01,2025,Q2-25,5,,
222,BFC04,Rosoy (Plaine de Nange),2025-05-01,2025,Q2-25,5,3125.5834176,2708.83896192
223,BFC05,Villemanoche CEMEX (La Herse),2025-05-01,2025,Q2-25,5,2679.0715007999997,2321.86196736
225,GO30,Prospection PV Ouest - 1 -,2025-05-01,2025,Q2-25,5,,
226,GO34,Prospection PV Ouest - 2 -,2025-05-01,2025,Q2-25,5,,
227,GO35,Prospection PV Ouest - 3 -,2025-05-01,2025,Q2-25,5,,
228,GO36,Prospection PV Ouest - 4 -,2025-05-01,2025,Q2-25,5,,
229,GO37,Prospection PV Ouest - 5 -,2025-05-01,2025,Q2-25,5,,
230,GO38,Prospection PV Ouest - 6 -,2025-05-01,2025,Q2-25,5,,
231,S01,Prospection S 1,2025-05-01,2025,Q2-25,5,,
232,S02,Prospection S 2,2025-05-01,2025,Q2-25,5,,
233,S03,Prospection S 3,2025-05-01,2025,Q2-25,5,,
234,S04,Prospection S 4,2025-05-01,2025,Q2-25,5,,
235,S05,Prospection S 5,2025-05-01,2025,Q2-25,5,,
236,S20,Prospection S20,2025-05-01,2025,Q2-25,5,,
237,S21,Prospection S21,2025-05-01,2025,Q2-25,5,,
238,S22,Prospection S22,2025-05-01,2025,Q2-25,5,,
239,S23,Prospection S23,2025-05-01,2025,Q2-25,5,,
240,S24,Prospection S24,2025-05-01,2025,Q2-25,5,,
241,S25,Prospection S25,2025-05-01,2025,Q2-25,5,,
242,S26,Prospection S26,2025-05-01,2025,Q2-25,5,,
243,S27,Prospection S27,2025-05-01,2025,Q2-25,5,,
244,S06,Prospection S6,2025-05-01,2025,Q2-25,5,,
245,S07,Prospection S7,2025-05-01,2025,Q2-25,5,,
246,S08,Prospection S8,2025-05-01,2025,Q2-25,5,,
247,S19,Prospection S-O 11,2025-05-01,2025,Q2-25,5,,
248,S16,Prospection S-O 7 (PV),2025-05-01,2025,Q2-25,5,,
249,S17,Prospection S-O 8 (PV),2025-05-01,2025,Q2-25,5,,
250,S10,Prospection S-O 9 (PV),2025-05-01,2025,Q2-25,5,,
251,B4,Jean-Grégoire / folles,2025-05-01,2025,Q2-25,5,,
252,B11,Prospection solaire Bdx 9,2025-05-01,2025,Q2-25,5,,
253,B7,Prospection Solaire MPL,2025-05-01,2025,Q2-25,5,,
254,B2,prospection solaire Nantes,2025-05-01,2025,Q2-25,5,,
255,B10,Prospection solaire Nantes 2,2025-05-01,2025,Q2-25,5,,
256,SE18,Prospection sud-est 10 (PV),2025-05-01,2025,Q2-25,5,,
257,SE08,Prospection sud-est 3 (PV),2025-05-01,2025,Q2-25,5,,
258,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,2025-05-01,2025,Q2-25,5,,
259,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,2025-05-01,2025,Q2-25,5,,
261,GO09,Prospection TL PV 2022,2025-05-01,2025,Q2-25,5,,
265,BFC07,Prospection PV BFC - 3,2025-05-01,2025,Q2-25,5,,
269,BFC08,Prospection PV BFC - 1,2025-05-01,2025,Q2-25,5,,
270,BFC09,Prospection PV BFC - 2,2025-05-01,2025,Q2-25,5,,
273,BFC10,Prospection PV BFC - 4,2025-05-01,2025,Q2-25,5,,
275,SE04,La Motte (PV) ,2025-05-01,2025,Q2-25,5,1026.97740864,890.047087488
276,BFC11,Prospection PV BFC - 5,2025-05-01,2025,Q2-25,5,,
278,BFC13,Prospection PV BFC - 3,2025-05-01,2025,Q2-25,5,,
284,SO13,Chauvigny,2025-05-01,2025,Q2-25,5,,
285,SO09,St Christoly de Blaye,2025-05-01,2025,Q2-25,5,714.41906688,619.163191296
287,SO21,Task solaire SO 1,2025-05-01,2025,Q2-25,5,,
288,SO22,Task solaire SO 2,2025-05-01,2025,Q2-25,5,,
291,BFC15,Prospection PV BFC - 6,2025-05-01,2025,Q2-25,5,,
97,APV1,Agri-PV 1,2025-06-01,2025,Q2-25,6,,
98,APV2,Agri-PV 2,2025-06-01,2025,Q2-25,6,,
99,APV3,Agri-PV 3,2025-06-01,2025,Q2-25,6,,
100,APV4,Agri-PV 4,2025-06-01,2025,Q2-25,6,,
101,APV5,Agri-PV 5,2025-06-01,2025,Q2-25,6,,
102,APV6,Agri-PV 6,2025-06-01,2025,Q2-25,6,,
103,APV7,Agri-PV 7,2025-06-01,2025,Q2-25,6,,
104,APV8,Agri-PV 8,2025-06-01,2025,Q2-25,6,,
105,APV9,Agri-PV 9,2025-06-01,2025,Q2-25,6,,
109,AMI01,AO/AMI 2022-1,2025-06-01,2025,Q2-25,6,,
110,AMI02,AO/AMI 2022-2,2025-06-01,2025,Q2-25,6,,
111,AMI03,AO/AMI 2022-3,2025-06-01,2025,Q2-25,6,,
112,SE14,Argilliers,2025-06-01,2025,Q2-25,6,,
113,S14,Avignonet Barbette,2025-06-01,2025,Q2-25,6,960.1624007999999,832.14074736
119,S13,Bram,2025-06-01,2025,Q2-25,6,,
123,AURA05,Prospection PV AURA - 5,2025-06-01,2025,Q2-25,6,,
124,S09,Extension Avignonet,2025-06-01,2025,Q2-25,6,1848.31262154,1601.8709386680002
128,S15,Crayssac,2025-06-01,2025,Q2-25,6,,
131,SE12,Estézargues (PV),2025-06-01,2025,Q2-25,6,1440.2436011999998,1248.21112104
137,AURA13,Prospection PV MC - 3,2025-06-01,2025,Q2-25,6,,
143,AURA14,Coucouron (Laoune),2025-06-01,2025,Q2-25,6,1200.2030009999999,1040.1759342
146,SE09,Heintz (PV),2025-06-01,2025,Q2-25,6,,
148,GO32,Igoville Lafarge,2025-06-01,2025,Q2-25,6,,
149,B3,baurèch,2025-06-01,2025,Q2-25,6,,
155,SE07,Mazagran,2025-06-01,2025,Q2-25,6,12722.151810599998,11025.86490252
156,S12,Mas Saintes-Puelles,2025-06-01,2025,Q2-25,6,,
157,SE11,Cruis,2025-06-01,2025,Q2-25,6,1975.0007160899997,1711.667287278
160,S11,Miremont,2025-06-01,2025,Q2-25,6,,
168,SE19,Pézènes-les-Mines,2025-06-01,2025,Q2-25,6,2495.5488,2162.80896
169,B6,Plaisance,2025-06-01,2025,Q2-25,6,,
175,SO18,Chantillac,2025-06-01,2025,Q2-25,6,,
176,SO19,Prospection AK 2,2025-06-01,2025,Q2-25,6,,
177,SO20,Prospection AK 3,2025-06-01,2025,Q2-25,6,,
178,SO28,Prospection AK 4,2025-06-01,2025,Q2-25,6,,
179,SO29,Prospection AK 5,2025-06-01,2025,Q2-25,6,,
185,AURA29,Prospection PV MC - 1,2025-06-01,2025,Q2-25,6,,
188,AURA31,Orléat,2025-06-01,2025,Q2-25,6,,
192,AURA38,Montilly,2025-06-01,2025,Q2-25,6,,
193,AURA39,Prospection PV AURA - 6,2025-06-01,2025,Q2-25,6,,
196,NGE12,Prospection NGE 12 (PV),2025-06-01,2025,Q2-25,6,,
198,NGE14,Prospection NGE 14 (PV),2025-06-01,2025,Q2-25,6,,
199,NGE15,Prospection NGE 15 (PV),2025-06-01,2025,Q2-25,6,,
200,NGE16,Prospection NGE 16 (PV),2025-06-01,2025,Q2-25,6,,
201,NGE17,Prospection NGE 17 (PV),2025-06-01,2025,Q2-25,6,,
203,NGE2,Prospection NGE 2 (PV),2025-06-01,2025,Q2-25,6,,
204,NGE22,Prospection NGE 22 (PV),2025-06-01,2025,Q2-25,6,,
205,NGE23,Prospection NGE 23 (PV),2025-06-01,2025,Q2-25,6,,
206,NGE4,Prospection NGE 4 (PV),2025-06-01,2025,Q2-25,6,,
210,GO06,Prospection PV 2022 (Igoville Commune),2025-06-01,2025,Q2-25,6,,
211,AURA40,Prospection PV MC - 2,2025-06-01,2025,Q2-25,6,,
214,AURA45,Prospection PV MC - 4,2025-06-01,2025,Q2-25,6,,
216,AURA47,Agri-PV AURA -1,2025-06-01,2025,Q2-25,6,,
217,AURA48,Agri-PV AURA -2,2025-06-01,2025,Q2-25,6,,
220,GO12,Prospection PV GO 2022 - 3 - ,2025-06-01,2025,Q2-25,6,,
221,BFC03,Gurgy (Nouzeau),2025-06-01,2025,Q2-25,6,,
222,BFC04,Rosoy (Plaine de Nange),2025-06-01,2025,Q2-25,6,3360.5684028,2912.4926157600003
223,BFC05,Villemanoche CEMEX (La Herse),2025-06-01,2025,Q2-25,6,2880.4872023999997,2496.42224208
225,GO30,Prospection PV Ouest - 1 -,2025-06-01,2025,Q2-25,6,,
226,GO34,Prospection PV Ouest - 2 -,2025-06-01,2025,Q2-25,6,,
227,GO35,Prospection PV Ouest - 3 -,2025-06-01,2025,Q2-25,6,,
228,GO36,Prospection PV Ouest - 4 -,2025-06-01,2025,Q2-25,6,,
229,GO37,Prospection PV Ouest - 5 -,2025-06-01,2025,Q2-25,6,,
230,GO38,Prospection PV Ouest - 6 -,2025-06-01,2025,Q2-25,6,,
231,S01,Prospection S 1,2025-06-01,2025,Q2-25,6,,
232,S02,Prospection S 2,2025-06-01,2025,Q2-25,6,,
233,S03,Prospection S 3,2025-06-01,2025,Q2-25,6,,
234,S04,Prospection S 4,2025-06-01,2025,Q2-25,6,,
235,S05,Prospection S 5,2025-06-01,2025,Q2-25,6,,
236,S20,Prospection S20,2025-06-01,2025,Q2-25,6,,
237,S21,Prospection S21,2025-06-01,2025,Q2-25,6,,
238,S22,Prospection S22,2025-06-01,2025,Q2-25,6,,
239,S23,Prospection S23,2025-06-01,2025,Q2-25,6,,
240,S24,Prospection S24,2025-06-01,2025,Q2-25,6,,
241,S25,Prospection S25,2025-06-01,2025,Q2-25,6,,
242,S26,Prospection S26,2025-06-01,2025,Q2-25,6,,
243,S27,Prospection S27,2025-06-01,2025,Q2-25,6,,
244,S06,Prospection S6,2025-06-01,2025,Q2-25,6,,
245,S07,Prospection S7,2025-06-01,2025,Q2-25,6,,
246,S08,Prospection S8,2025-06-01,2025,Q2-25,6,,
247,S19,Prospection S-O 11,2025-06-01,2025,Q2-25,6,,
248,S16,Prospection S-O 7 (PV),2025-06-01,2025,Q2-25,6,,
249,S17,Prospection S-O 8 (PV),2025-06-01,2025,Q2-25,6,,
250,S10,Prospection S-O 9 (PV),2025-06-01,2025,Q2-25,6,,
251,B4,Jean-Grégoire / folles,2025-06-01,2025,Q2-25,6,,
252,B11,Prospection solaire Bdx 9,2025-06-01,2025,Q2-25,6,,
253,B7,Prospection Solaire MPL,2025-06-01,2025,Q2-25,6,,
254,B2,prospection solaire Nantes,2025-06-01,2025,Q2-25,6,,
255,B10,Prospection solaire Nantes 2,2025-06-01,2025,Q2-25,6,,
